보호소코드,보호소명,시도코드,시도명,시군구코드,시군구명
345464202200001,효자동물병원,6540000,전북특별자치도,4641000,전주시
345464202400001,사랑플러스동물병원,6540000,전북특별자치도,4641000,전주시
345464202500001,데이지동물병원,6540000,전북특별자치도,4641000,전주시
345464202500002,패밀리동물병원,6540000,전북특별자치도,4641000,전주시
345469202000001,정읍시 동물보호소,6540000,전북특별자치도,4691000,정읍시
345473202300001,진안군유기동물보호소,6540000,전북특별자치도,4731000,진안군
346492201300001,강진군 유기견 보호소,6460000,전라남도,4920000,강진군
346488201700001,고흥군임시보호센터,6460000,전라남도,4880000,고흥군
346486201600001,푸른곡성21동물보호소,6460000,전라남도,4860000,곡성군
346484201900001,광양시 임시보호소,6460000,전라남도,4840000,광양시
346487201800001,구례군동물보호센터,6460000,전라남도,4870000,구례군
346483202100001,나주유기동물보호센터,6460000,전라남도,4830000,나주시
346483202400002,동산동물병원,6460000,전라남도,4830000,나주시
346483202400001,벤지동물병원,6460000,전라남도,4830000,나주시
346485201800001,담양군 동물보호센터,6460000,전라남도,4850000,담양군
346480201000001,목포시유기동물보호소,6460000,전라남도,4800000,목포시
346495202100001,무안군유기동물보호소,6460000,전라남도,4950000,무안군
346489202000001,보성유기동물보호센터,6460000,전라남도,4890000,보성군
346482201400002,대한동물사랑협회,6460000,전라남도,4820000,순천시
346482201600003,순천시유기동물보호소,6460000,전라남도,4820000,순천시
346501201700001,신안군유기동물보호소,6460000,전라남도,5010000,신안군
346481200900001,유기동물보호소,6460000,전라남도,4810000,여수시
346497201300001,영광동물보호센터,6460000,전라남도,4970000,영광군
346494201700001,유기동물 삼호 보호소,6460000,전라남도,4940000,영암군
346499201300001,유기동물임시보호센터,6460000,전라남도,4990000,완도군
346498202000001,장성군동물보호센터,6460000,전라남도,4980000,장성군
346491201300001,장흥군 동물보호센터,6460000,전라남도,4910000,장흥군
346500202400002,진도군임시보호소,6460000,전라남도,5000000,진도군
346496201800001,학교임시동물보호센터,6460000,전라남도,4960000,함평군
346493200900001,해남유기동물보호센터,6460000,전라남도,4930000,해남군
346490202000001,화순군유기동물보호소,6460000,전라남도,4900000,화순군
347513201800003,경산시유기동물보호소,6470000,경상북도,5130000,경산시
347505201700001,경주동물사랑보호센터,6470000,경상북도,5050000,경주시
347520202000001,고령군 유기견 보호소,6470000,경상북도,5200000,고령군
347508202000001,구미시 동물보호센터,6470000,경상북도,5080000,구미시
347508202200006,인동동물병원,6470000,경상북도,5080000,구미시
347508202300003,범방동물병원,6470000,경상북도,5080000,구미시
347508202200008,쿨펫동물병원,6470000,경상북도,5080000,구미시
347508202200002,강남동물병원,6470000,경상북도,5080000,구미시
347508202200003,금오동물병원,6470000,경상북도,5080000,구미시
347508202200007,정다운동물병원,6470000,경상북도,5080000,구미시
347508202200001,가나동물병원,6470000,경상북도,5080000,구미시
347508202200004,봉곡동물병원,6470000,경상북도,5080000,구미시
347508202200005,신세계동물병원,6470000,경상북도,5080000,구미시
347508202300001,범방동물병원,6470000,경상북도,5080000,구미시
347508202300004,사랑동물병원,6470000,경상북도,5080000,구미시
347508202400001,베스트동물병원,6470000,경상북도,5080000,구미시
347508202400002,구미JM동물메디컬센터,6470000,경상북도,5080000,구미시
347508202300005,반려동물 입양센터,6470000,경상북도,5080000,구미시
347508202400003,상모동물병원,6470000,경상북도,5080000,구미시
347508202500001,나음동물병원,6470000,경상북도,5080000,구미시
347508202500002,오태동물병원,6470000,경상북도,5080000,구미시
347506201300001,김천시 동물보호센터,6470000,경상북도,5060000,김천시
347512201700001,종합축산,6470000,경상북도,5120000,문경시
347524201400001,봉화군유기동물보호소,6470000,경상북도,5240000,봉화군
347511202000001,상주시 동물보호센터,6470000,경상북도,5110000,상주시
347511202300001,두리동물병원,6470000,경상북도,5110000,상주시
347511202200001,가람동물병원,6470000,경상북도,5110000,상주시
347511202200002,무양반려동물병원,6470000,경상북도,5110000,상주시
347521201900002,성주유기동물보호센터,6470000,경상북도,5210000,성주군
347507200900001,유기동물보호센터,6470000,경상북도,5070000,안동시
347518201000001,영덕유기동물보호센터,6470000,경상북도,5180000,영덕군
347518202000001,영덕종합동물병원,6470000,경상북도,5180000,영덕군
347518202000002,영덕사랑동물병원,6470000,경상북도,5180000,영덕군
347518202500001,영덕반려동물입양센터,6470000,경상북도,5180000,영덕군
347517201400001,영양군유기동물보호소,6470000,경상북도,5170000,영양군
347509200900001,영주시 동물보호센터,6470000,경상북도,5090000,영주시
347510201600001,영천유기동물보호센터,6470000,경상북도,5100000,영천시
347523201200001,예천군유기동물보호소,6470000,경상북도,5230000,예천군
347526201600001,울릉군농업기술센터,6470000,경상북도,5260000,울릉군
347525202100001,울진군동물보호센터,6470000,경상북도,5250000,울진군
347515201900001,의성동물보호센터,6470000,경상북도,5150000,의성군
347519202100001,청도군동물보호센터,6470000,경상북도,5190000,청도군
347516202000001,점곡동물보호센터,6470000,경상북도,5160000,청송군
347522201400001,칠곡유기동물보호센터,6470000,경상북도,5220000,칠곡군
347502201600001,(사)영일동물플러스,6470000,경상북도,5020000,포항시
348537200900002,거제시유기동물보호소,6480000,경상남도,5370000,거제시
348547202300003,우리동물병원,6480000,경상남도,5470000,거창군
348547202300001,차오름동물병원,6480000,경상남도,5470000,거창군
348547202300002,나래동물병원,6480000,경상남도,5470000,거창군
348547202400001,백동물병원,6480000,경상남도,5470000,거창군
348542202000002,고성군유기동물보호소,6480000,경상남도,5420000,고성군
348535202400001,(사)동물보호관리협회,6480000,경상남도,5350000,김해시
348543201300001,남해군동물보호센터,6480000,경상남도,5430000,남해군
348536201800001,밀양시 동물보호센터,6480000,경상남도,5360000,밀양시
348534202000001,사천시 동물보호센터,6480000,경상남도,5340000,사천시
348545201100002,산청동물보호센터,6480000,경상남도,5450000,산청군
348538200900001,양산시 동물보호센터,6480000,경상남도,5380000,양산시
348539201900001,의령군 동물보호센터,6480000,경상남도,5390000,의령군
348531201000001,진주시동물보호센터,6480000,경상남도,5310000,진주시
348541201300001,창녕 유기동물보호소,6480000,경상남도,5410000,창녕군
348528201000001,마산유기동물보호소,6480000,경상남도,5280000,창원 마산합포회원구
348527200900001,창원유기동물보호소,6480000,경상남도,5670000,창원 의창성산구
348532200900001,진해유기동물보호소,6480000,경상남도,5320000,창원 진해구
348533202100001,통영시동물보호센터,6480000,경상남도,5330000,통영시
348533202300001,고양이보호분양센터,6480000,경상남도,5330000,통영시
348544201100001,하동군유기동물보호소,6480000,경상남도,5440000,하동군
348540200900001,함안군유기동물보호소,6480000,경상남도,5400000,함안군
348540202400002,김동래동물병원,6480000,경상남도,5400000,함안군
348540202400001,서울동물병원,6480000,경상남도,5400000,함안군
348546200900001,함양군위탁보호소,6480000,경상남도,5460000,함양군
348548201700001,태민동물보호센터,6480000,경상남도,5480000,합천군
348548202400001,합천동물병원,6480000,경상남도,5480000,합천군
350652200900001,제주동물보호센터,6500000,제주특별자치도,6520000,서귀포시
350652202200002,한림동물병원,6500000,제주특별자치도,6520000,서귀포시
350652202200003,캣츠앤독스,6500000,제주특별자치도,6520000,서귀포시
350652202200004,현클리닉,6500000,제주특별자치도,6520000,서귀포시
350652202200005,표선동물병원,6500000,제주특별자치도,6520000,서귀포시
350652202400001,조은동물병원,6500000,제주특별자치도,6520000,서귀포시
350652202400002,동물병원도담도담,6500000,제주특별자치도,6520000,서귀포시
350652202400003,가람동물병원,6500000,제주특별자치도,6520000,서귀포시
350651201100001,제주동물보호센터,6500000,제주특별자치도,6510000,제주시
350651201800002,해맑은동물병원,6500000,제주특별자치도,6510000,제주시
350651201800003,해밀동물병원,6500000,제주특별자치도,6510000,제주시
350651202000001,노형동물병원,6500000,제주특별자치도,6510000,제주시
350651202100001,삼화훈동물병원,6500000,제주특별자치도,6510000,제주시
350651202100002,서사라동물병원,6500000,제주특별자치도,6510000,제주시
350651202100003,푸른동물병원,6500000,제주특별자치도,6510000,제주시
350651202100004,예서동물병원,6500000,제주특별자치도,6510000,제주시
350651202300002,찬s 동물병원,6500000,제주특별자치도,6510000,제주시
350651202200004,한림동물병원,6500000,제주특별자치도,6510000,제주시
350651202300001,제주에니멀119(주),6500000,제주특별자치도,6510000,제주시
350651202300003,중앙동물병원,6500000,제주특별자치도,6510000,제주시
350651202300004,삼화동물병원,6500000,제주특별자치도,6510000,제주시
350651202300005,한수풀동물병원,6500000,제주특별자치도,6510000,제주시
350651202400001,동심동물병원,6500000,제주특별자치도,6510000,제주시
350651202400002,아라아이동물병원,6500000,제주특별자치도,6510000,제주시
350650201200001,제주 동물보호센터,6500000,제주특별자치도,6500000,제주특별자치도
